ID,Language_ID,Parameter_ID,Value,Inventory_ID,PhonemeNotes,PhonemeNFD
1354,lowe1437,2D6FB64B3CDC3549EF11DB98A66A9EAD,p,1063,NA,p
1355,lowe1437,5D1D7FB69E1A3C0C60001FBC0C19ED87,r,1063,NA,r
1356,lowe1437,7FF174469DAC4E61520F4E1610B2F088,s,1063,NA,s
1357,lowe1437,9F90F95459807624A486F03FE5A89978,t,1063,NA,t
1358,lowe1437,58EB693AE523323410326D60806B9ADF,u,1063,NA,u
1359,lowe1437,501394D0E2658752D9DA624E7DEBE14B,w,1063,NA,w
1360,lowe1437,2FD2F5D4CB36D467FCD801D5AC780228,aj,1063,NA,aj
1361,lowe1437,7FF9CE2E3E82788B4FF51ABA6AE42B60,aw,1063,NA,aw
1362,maid1262,0844E3AEAF1C8E3837465942B92FE4C5,ʔ,1108,NA,ʔ
1363,maid1262,72FB536ACFF408163656BBCDAFCAC6F6,a,1108,NA,a
1364,maid1262,2F272C9C5FA2DA70706B565B2DC46DE8,aː,1108,NA,aː
1365,maid1262,694212B746622E482E0E58D50036100E,b,1108,NA,b
1366,maid1262,8624F957F56BDEBB294A22FB14BB353B,cʼ,1108,NA,cʼ
1367,maid1262,E6253384902D489FDB1FE487B7ED4AB2,d,1108,NA,d
1368,maid1262,199408E3D0668F10F475143F0E8CC0CB,e,1108,NA,e
1369,maid1262,6DD56E3A80E90C3B1F5AC7AC45CE8180,eː,1108,NA,eː
1370,maid1262,E7FBD92350B3CA8B7B5D77E36A607068,h,1108,NA,h
1371,maid1262,F0585BB57111C322D6E7DABB0D01F9EA,i,1108,NA,i
1372,maid1262,D7A90868F42885077FD3F44A8440B3BB,iː,1108,NA,iː
1373,maid1262,ADF56B8E4119266843033E723A149AE2,j,1108,NA,j
1374,maid1262,5A838FF4DABE1950734CFAFAB9383903,k,1108,NA,k
1375,maid1262,B9C749831BC59B5585B5AE2159F32788,kʼ,1108,NA,kʼ
1376,maid1262,03413638BD1DFC7AEF53192FEF71F017,l,1108,NA,l
1377,maid1262,5AE9663626770D1D4B97AAE5769AB83C,m,1108,NA,m
1378,maid1262,E03DA215BAB0A158BA5D1CB5C4D5D6FD,n,1108,NA,n
1379,maid1262,5AC0158A367D59E8C16A876321E578AB,o,1108,NA,o
1380,maid1262,08F6CE9332919F91E699096D433AC8BB,oː,1108,NA,oː
1381,maid1262,2D6FB64B3CDC3549EF11DB98A66A9EAD,p,1108,NA,p
1382,maid1262,646674CE0AF099A6E69FB25363B53313,pʼ,1108,NA,pʼ
1383,maid1262,7FF174469DAC4E61520F4E1610B2F088,s,1108,NA,s
1384,maid1262,9F90F95459807624A486F03FE5A89978,t,1108,NA,t
1385,maid1262,11D5EDE5CF43EE6FA131900D77195344,tʼ,1108,NA,tʼ
1386,maid1262,58EB693AE523323410326D60806B9ADF,u,1108,NA,u
1387,maid1262,3A9677F59A8D4980D4DEADD51C55FF1C,uː,1108,NA,uː
1388,maid1262,501394D0E2658752D9DA624E7DEBE14B,w,1108,NA,w
1389,maid1262,27E498422242BAF54775C75A8C884CF7,y,1108,NA,y
1390,maid1262,218729C2F787B39322EDB9220D365A1F,yː,1108,NA,yː
1391,mala1545,0844E3AEAF1C8E3837465942B92FE4C5,ʔ,1004,NA,ʔ
1392,mala1545,CEB8A516242B5E336874AC64E81D655E,ɘ,1004,NA,ɘ
1393,mala1545,941ED37AAF5E9C4E1B40D85008C6B2D9,ŋ,1004,NA,ŋ
1394,mala1545,941A64F284E12ACB5A54580F5D22337A,ʀ,1004,NA,ʀ
1395,mala1545,72FB536ACFF408163656BBCDAFCAC6F6,a,1004,NA,a
1396,mala1545,694212B746622E482E0E58D50036100E,b,1004,NA,b
1397,mala1545,8AD5C612764E127E084477DD1C52B817,cç,1004,NA,cç
1398,mala1545,E6253384902D489FDB1FE487B7ED4AB2,d,1004,NA,d
1399,mala1545,BE81A18FCCFFEDC9ACF3B18F14E766BD,ɖ,1004,NA,ɖ
1400,mala1545,320B62404207303F61B0F772296C9545,ɟ,1004,NA,ɟ
1401,mala1545,F326C3A9DEC331359D3C189A02B5F7E5,ɟʝ,1004,NA,ɟʝ
1402,mala1545,ECC959553F23387998DAF88D69D7736C,ɡ,1004,NA,ɡ
1403,mala1545,E7FBD92350B3CA8B7B5D77E36A607068,h,1004,NA,h
1404,mala1545,D47E305230AF5B8AD808EC71E2E40B0A,l̥,1004,NA,l̥
1405,mala1545,F0585BB57111C322D6E7DABB0D01F9EA,i,1004,NA,i
1406,mala1545,ADF56B8E4119266843033E723A149AE2,j,1004,NA,j
1407,mala1545,A5176F73648084056F9A091440AB3FBB,ʝ,1004,NA,ʝ
1408,mala1545,5A838FF4DABE1950734CFAFAB9383903,k,1004,NA,k
1409,mala1545,03413638BD1DFC7AEF53192FEF71F017,l,1004,NA,l
1410,mala1545,5AE9663626770D1D4B97AAE5769AB83C,m,1004,NA,m
1411,mala1545,E03DA215BAB0A158BA5D1CB5C4D5D6FD,n,1004,NA,n
1412,mala1545,1AD6D96C35E6ADA62F1EAF5B167F75F7,ɲ,1004,NA,ɲ
1413,mala1545,2D6FB64B3CDC3549EF11DB98A66A9EAD,p,1004,NA,p
1414,mala1545,4AC7382217172B3821AE54CD38BD8698,q,1004,NA,q
1415,mala1545,ECADEF8DC1141DC0002DA207736CC234,ɽ,1004,NA,ɽ
1416,mala1545,9F90F95459807624A486F03FE5A89978,t,1004,NA,t
1417,mala1545,64EABC4FDF5DE0BE02E889701FD34147,ʈ,1004,NA,ʈ
1418,mala1545,58EB693AE523323410326D60806B9ADF,u,1004,NA,u
1419,mala1545,501394D0E2658752D9DA624E7DEBE14B,w,1004,NA,w
1420,mala1545,E77FDA2EAABA78B3E55A968B2257CF26,z,1004,NA,z
1421,mand1469,694212B746622E482E0E58D50036100E,b,1037,NA,b
1422,mand1469,E6253384902D489FDB1FE487B7ED4AB2,d,1037,NA,d
1423,mand1469,ECC959553F23387998DAF88D69D7736C,ɡ,1037,NA,ɡ
1424,mand1469,1F27FEFCD8402C09E00300258B5A7EE2,ɡb,1037,NA,ɡb
1425,mand1469,ADF56B8E4119266843033E723A149AE2,j,1037,NA,j
1426,mand1469,5A838FF4DABE1950734CFAFAB9383903,k,1037,NA,k
1427,mand1469,3BE9D8AA68FB8CA25C1D8EE2091DC6D0,kp,1037,NA,kp
1428,mand1469,03413638BD1DFC7AEF53192FEF71F017,l,1037,NA,l
1429,mand1469,5AE9663626770D1D4B97AAE5769AB83C,m,1037,NA,m
1430,mand1469,E03DA215BAB0A158BA5D1CB5C4D5D6FD,n,1037,NA,n
1431,mand1469,1AD6D96C35E6ADA62F1EAF5B167F75F7,ɲ,1037,NA,ɲ
1432,mand1469,2D6FB64B3CDC3549EF11DB98A66A9EAD,p,1037,NA,p
1433,mand1469,7FF174469DAC4E61520F4E1610B2F088,s,1037,NA,s
1434,mand1469,9F90F95459807624A486F03FE5A89978,t,1037,NA,t
1435,mand1469,501394D0E2658752D9DA624E7DEBE14B,w,1037,NA,w
1436,mand1469,E77FDA2EAABA78B3E55A968B2257CF26,z,1037,NA,z
1437,mand1435,8A61A9B6039DB852CE150BEC6198AFE5,ɛ,1025,NA,ɛ
1438,mand1435,55C328C4539D138964636333EABA3949,ɔ,1025,NA,ɔ
1439,mand1435,72FB536ACFF408163656BBCDAFCAC6F6,a,1025,NA,a
1440,mand1435,694212B746622E482E0E58D50036100E,b,1025,NA,b
1441,mand1435,E6253384902D489FDB1FE487B7ED4AB2,d,1025,NA,d
1442,mand1435,320B62404207303F61B0F772296C9545,ɟ,1025,NA,ɟ
1443,mand1435,199408E3D0668F10F475143F0E8CC0CB,e,1025,NA,e
1444,mand1435,86E80A7DA80F7F58CA76F85BACA48F86,f,1025,NA,f
1445,mand1435,ECC959553F23387998DAF88D69D7736C,ɡ,1025,NA,ɡ
1446,mand1435,1F27FEFCD8402C09E00300258B5A7EE2,ɡb,1025,NA,ɡb
1447,mand1435,F0585BB57111C322D6E7DABB0D01F9EA,i,1025,NA,i
1448,mand1435,ADF56B8E4119266843033E723A149AE2,j,1025,NA,j
1449,mand1435,5A838FF4DABE1950734CFAFAB9383903,k,1025,NA,k
1450,mand1435,03413638BD1DFC7AEF53192FEF71F017,l,1025,NA,l
1451,mand1435,5AE9663626770D1D4B97AAE5769AB83C,m,1025,NA,m
1452,mand1435,E03DA215BAB0A158BA5D1CB5C4D5D6FD,n,1025,NA,n
1453,mand1435,1AD6D96C35E6ADA62F1EAF5B167F75F7,ɲ,1025,NA,ɲ
1454,mand1435,5AC0158A367D59E8C16A876321E578AB,o,1025,NA,o
1455,mand1435,5D1D7FB69E1A3C0C60001FBC0C19ED87,r,1025,NA,r
1456,mand1435,7FF174469DAC4E61520F4E1610B2F088,s,1025,NA,s
1457,mand1435,9F90F95459807624A486F03FE5A89978,t,1025,NA,t
1458,mand1435,58EB693AE523323410326D60806B9ADF,u,1025,NA,u
1459,mand1435,501394D0E2658752D9DA624E7DEBE14B,w,1025,NA,w
1460,mark1257,941ED37AAF5E9C4E1B40D85008C6B2D9,ŋ,1027,NA,ŋ
1461,mark1257,72FB536ACFF408163656BBCDAFCAC6F6,a,1027,NA,a
1462,mark1257,694212B746622E482E0E58D50036100E,b,1027,NA,b
1463,mark1257,852A220443D41F0A63671A2F4DEC9788,c,1027,NA,c
1464,mark1257,E6253384902D489FDB1FE487B7ED4AB2,d,1027,NA,d
1465,mark1257,320B62404207303F61B0F772296C9545,ɟ,1027,NA,ɟ
1466,mark1257,199408E3D0668F10F475143F0E8CC0CB,e,1027,NA,e
1467,mark1257,86E80A7DA80F7F58CA76F85BACA48F86,f,1027,NA,f
1468,mark1257,ECC959553F23387998DAF88D69D7736C,ɡ,1027,NA,ɡ
1469,mark1257,F0585BB57111C322D6E7DABB0D01F9EA,i,1027,NA,i
1470,mark1257,5A838FF4DABE1950734CFAFAB9383903,k,1027,NA,k
1471,mark1257,AC7F42D0CB30C73616ABDC71149FEC44,kʷ,1027,NA,kʷ
1472,mark1257,03413638BD1DFC7AEF53192FEF71F017,l,1027,NA,l
1473,mark1257,5AE9663626770D1D4B97AAE5769AB83C,m,1027,NA,m
1474,mark1257,2F8EC6B0EA3ECBE22B3D360AF6A330C2,mʷ,1027,NA,mʷ
1475,mark1257,E03DA215BAB0A158BA5D1CB5C4D5D6FD,n,1027,NA,n
1476,mark1257,5AC0158A367D59E8C16A876321E578AB,o,1027,NA,o
1477,mark1257,2D6FB64B3CDC3549EF11DB98A66A9EAD,p,1027,NA,p
1478,mark1257,5D1D7FB69E1A3C0C60001FBC0C19ED87,r,1027,NA,r
1479,mark1257,7FF174469DAC4E61520F4E1610B2F088,s,1027,NA,s
1480,mark1257,9F90F95459807624A486F03FE5A89978,t,1027,NA,t
1481,mark1257,58EB693AE523323410326D60806B9ADF,u,1027,NA,u
1482,mark1257,501394D0E2658752D9DA624E7DEBE14B,w,1027,NA,w
1483,maya1287,0844E3AEAF1C8E3837465942B92FE4C5,ʔ,1057,NA,ʔ
1484,maya1287,941ED37AAF5E9C4E1B40D85008C6B2D9,ŋ,1057,NA,ŋ
1485,maya1287,9E7CDEEE9F0DE43C10181AE483F62CBD,ʃ,1057,NA,ʃ
1486,maya1287,72FB536ACFF408163656BBCDAFCAC6F6,a,1057,NA,a
1487,maya1287,2F272C9C5FA2DA70706B565B2DC46DE8,aː,1057,NA,aː
1488,maya1287,CFA86CE56605194A2F338BA3E3974EA3,ɓ,1057,NA,ɓ
1489,maya1287,199408E3D0668F10F475143F0E8CC0CB,e,1057,NA,e
1490,maya1287,6DD56E3A80E90C3B1F5AC7AC45CE8180,eː,1057,NA,eː
1491,maya1287,E7FBD92350B3CA8B7B5D77E36A607068,h,1057,NA,h
1492,maya1287,F0585BB57111C322D6E7DABB0D01F9EA,i,1057,NA,i
1493,maya1287,D7A90868F42885077FD3F44A8440B3BB,iː,1057,NA,iː
1494,maya1287,ADF56B8E4119266843033E723A149AE2,j,1057,NA,j
1495,maya1287,5A838FF4DABE1950734CFAFAB9383903,k,1057,NA,k
1496,maya1287,B9C749831BC59B5585B5AE2159F32788,kʼ,1057,NA,kʼ
1497,maya1287,03413638BD1DFC7AEF53192FEF71F017,l,1057,NA,l
1498,maya1287,5AE9663626770D1D4B97AAE5769AB83C,m,1057,NA,m
1499,maya1287,E03DA215BAB0A158BA5D1CB5C4D5D6FD,n,1057,NA,n
1500,maya1287,5AC0158A367D59E8C16A876321E578AB,o,1057,NA,o
1501,maya1287,08F6CE9332919F91E699096D433AC8BB,oː,1057,NA,oː
1502,maya1287,2D6FB64B3CDC3549EF11DB98A66A9EAD,p,1057,NA,p
1503,maya1287,4AC7382217172B3821AE54CD38BD8698,q,1057,NA,q
1504,maya1287,F004A6DF8DC34AB3759000D0EEA099AC,qʼ,1057,NA,qʼ
1505,maya1287,5D1D7FB69E1A3C0C60001FBC0C19ED87,r,1057,NA,r
1506,maya1287,7FF174469DAC4E61520F4E1610B2F088,s,1057,NA,s
1507,maya1287,9F90F95459807624A486F03FE5A89978,t,1057,NA,t
1508,maya1287,11D5EDE5CF43EE6FA131900D77195344,tʼ,1057,NA,tʼ
1509,maya1287,FC7AAC2F2DD0F75DE6A9EC1F88A4ADB6,tʲ,1057,NA,tʲ
1510,maya1287,58EB693AE523323410326D60806B9ADF,u,1057,NA,u
1511,maya1287,3A9677F59A8D4980D4DEADD51C55FF1C,uː,1057,NA,uː
1512,maya1287,501394D0E2658752D9DA624E7DEBE14B,w,1057,NA,w
1513,maya1287,F62AFB705D2A2D30BB41CF3FBE917891,x,1057,NA,x
1514,maya1287,ECD13982078F0330EDE617F71AB50BBF,tʲʼ,1057,NA,tʲʼ
1515,micr1243,6DDDC3022EB17BD848620F246D867FD1,ns,1107,NA,ns
1516,micr1243,941ED37AAF5E9C4E1B40D85008C6B2D9,ŋ,1107,NA,ŋ
1517,micr1243,72FB536ACFF408163656BBCDAFCAC6F6,a,1107,NA,a
1518,micr1243,199408E3D0668F10F475143F0E8CC0CB,e,1107,NA,e
1519,micr1243,86E80A7DA80F7F58CA76F85BACA48F86,f,1107,NA,f
1520,micr1243,F0585BB57111C322D6E7DABB0D01F9EA,i,1107,NA,i
1521,micr1243,5A838FF4DABE1950734CFAFAB9383903,k,1107,NA,k
1522,micr1243,03413638BD1DFC7AEF53192FEF71F017,l,1107,NA,l
1523,micr1243,5AE9663626770D1D4B97AAE5769AB83C,m,1107,NA,m
1524,micr1243,E03DA215BAB0A158BA5D1CB5C4D5D6FD,n,1107,NA,n
1525,micr1243,1AD6D96C35E6ADA62F1EAF5B167F75F7,ɲ,1107,NA,ɲ
1526,micr1243,5AC0158A367D59E8C16A876321E578AB,o,1107,NA,o
1527,micr1243,2D6FB64B3CDC3549EF11DB98A66A9EAD,p,1107,NA,p
1528,micr1243,5D1D7FB69E1A3C0C60001FBC0C19ED87,r,1107,NA,r
1529,micr1243,7FF174469DAC4E61520F4E1610B2F088,s,1107,NA,s
1530,micr1243,9F90F95459807624A486F03FE5A89978,t,1107,NA,t
1531,micr1243,98C25FD77ED38B80CBD57629F93A9DF8,tˠ,1107,NA,tˠ
1532,micr1243,58EB693AE523323410326D60806B9ADF,u,1107,NA,u
1533,micr1243,501394D0E2658752D9DA624E7DEBE14B,w,1107,NA,w
1534,micr1243,F62AFB705D2A2D30BB41CF3FBE917891,x,1107,NA,x
1535,micr1243,17D3D8B5A69D84B5A0CE42107F458826,mˠ,1107,NA,mˠ
1536,midd1317,CEB8A516242B5E336874AC64E81D655E,ɘ,1049,NA,ɘ
1537,midd1317,72FB536ACFF408163656BBCDAFCAC6F6,a,1049,NA,a
1538,midd1317,199408E3D0668F10F475143F0E8CC0CB,e,1049,NA,e
1539,midd1317,F0585BB57111C322D6E7DABB0D01F9EA,i,1049,NA,i
1540,midd1317,5AC0158A367D59E8C16A876321E578AB,o,1049,NA,o
1541,midd1317,58EB693AE523323410326D60806B9ADF,u,1049,NA,u
1542,mixt1422,59BD8976A93A1346E885CB973F12D8A9,θ̪,1070,NA,θ̪
1543,mixt1422,0844E3AEAF1C8E3837465942B92FE4C5,ʔ,1070,NA,ʔ
1544,mixt1422,95A609A900A52E93F9252FD72E8D136F,ŋɡ,1070,NA,ŋɡ
1545,mixt1422,AB82830F169A66AB145EF22527B96A24,ŋɡʷ,1070,NA,ŋɡʷ
1546,mixt1422,72FB536ACFF408163656BBCDAFCAC6F6,a,1070,NA,a
1547,mixt1422,199408E3D0668F10F475143F0E8CC0CB,e,1070,NA,e
1548,mixt1422,F0585BB57111C322D6E7DABB0D01F9EA,i,1070,NA,i
1549,mixt1422,3A3393BDCDC64FE0B39793147F9DBA7D,ɨ,1070,NA,ɨ
1550,mixt1422,ADF56B8E4119266843033E723A149AE2,j,1070,NA,j
1551,mixt1422,5A838FF4DABE1950734CFAFAB9383903,k,1070,NA,k
1552,mixt1422,AC7F42D0CB30C73616ABDC71149FEC44,kʷ,1070,NA,kʷ
1553,mixt1422,5AE9663626770D1D4B97AAE5769AB83C,m,1070,NA,m
1554,mixt1422,E03DA215BAB0A158BA5D1CB5C4D5D6FD,n,1070,NA,n
1555,mixt1422,6910328C2AAA6011720FA21FFE1665D8,nd,1070,NA,nd
1556,mixt1422,5AC0158A367D59E8C16A876321E578AB,o,1070,NA,o
1557,mixt1422,9F90F95459807624A486F03FE5A89978,t,1070,NA,t
1558,mixt1422,58EB693AE523323410326D60806B9ADF,u,1070,NA,u
1559,mixt1422,501394D0E2658752D9DA624E7DEBE14B,w,1070,NA,w
1560,mixt1422,F62AFB705D2A2D30BB41CF3FBE917891,x,1070,NA,x
1561,mixt1422,CC1E157E56BC1B4B281FF3ACD292F7DF,xʷ,1070,NA,xʷ
1562,moni1258,BF334E795E5CAAAC193F6D3B1CFFAD84,ĕ,1020,NA,ĕ
1563,moni1258,0844E3AEAF1C8E3837465942B92FE4C5,ʔ,1020,NA,ʔ
1564,moni1258,CEB8A516242B5E336874AC64E81D655E,ɘ,1020,NA,ɘ
1565,moni1258,941ED37AAF5E9C4E1B40D85008C6B2D9,ŋ,1020,NA,ŋ
1566,moni1258,55C328C4539D138964636333EABA3949,ɔ,1020,NA,ɔ
1567,moni1258,72FB536ACFF408163656BBCDAFCAC6F6,a,1020,NA,a
1568,moni1258,2F272C9C5FA2DA70706B565B2DC46DE8,aː,1020,NA,aː
1569,moni1258,694212B746622E482E0E58D50036100E,b,1020,NA,b
1570,moni1258,CFA86CE56605194A2F338BA3E3974EA3,ɓ,1020,NA,ɓ
1571,moni1258,852A220443D41F0A63671A2F4DEC9788,c,1020,NA,c
1572,moni1258,E6253384902D489FDB1FE487B7ED4AB2,d,1020,NA,d
1573,moni1258,192EEEA914E770D60BEC3F86DAED50AA,ɗ,1020,NA,ɗ
1574,moni1258,320B62404207303F61B0F772296C9545,ɟ,1020,NA,ɟ
1575,moni1258,ECC959553F23387998DAF88D69D7736C,ɡ,1020,NA,ɡ
1576,moni1258,E7FBD92350B3CA8B7B5D77E36A607068,h,1020,NA,h
1577,moni1258,F0585BB57111C322D6E7DABB0D01F9EA,i,1020,NA,i
1578,moni1258,D7A90868F42885077FD3F44A8440B3BB,iː,1020,NA,iː
1579,moni1258,3A3393BDCDC64FE0B39793147F9DBA7D,ɨ,1020,NA,ɨ
1580,moni1258,C615E80D7BD204F79239594B45E22747,ia,1020,NA,ia
1581,moni1258,ADF56B8E4119266843033E723A149AE2,j,1020,NA,j
1582,moni1258,5A838FF4DABE1950734CFAFAB9383903,k,1020,NA,k
1583,moni1258,03413638BD1DFC7AEF53192FEF71F017,l,1020,NA,l
1584,moni1258,5AE9663626770D1D4B97AAE5769AB83C,m,1020,NA,m
1585,moni1258,E03DA215BAB0A158BA5D1CB5C4D5D6FD,n,1020,NA,n
1586,moni1258,1AD6D96C35E6ADA62F1EAF5B167F75F7,ɲ,1020,NA,ɲ
1587,moni1258,5AC0158A367D59E8C16A876321E578AB,o,1020,NA,o
1588,moni1258,2D6FB64B3CDC3549EF11DB98A66A9EAD,p,1020,NA,p
1589,moni1258,5D1D7FB69E1A3C0C60001FBC0C19ED87,r,1020,NA,r
1590,moni1258,7FF174469DAC4E61520F4E1610B2F088,s,1020,NA,s
1591,moni1258,9F90F95459807624A486F03FE5A89978,t,1020,NA,t
1592,moni1258,58EB693AE523323410326D60806B9ADF,u,1020,NA,u
1593,moni1258,3A9677F59A8D4980D4DEADD51C55FF1C,uː,1020,NA,uː
1594,moni1258,24E11ABCF1AD3B0C6D805A63C3D713A4,ua,1020,NA,ua
1595,moni1258,740DB365E4CF6779158B9454DBDD1460,uo,1020,NA,uo
1596,moni1258,501394D0E2658752D9DA624E7DEBE14B,w,1020,NA,w
1597,newc1243,941ED37AAF5E9C4E1B40D85008C6B2D9,ŋ,1021,NA,ŋ
1598,newc1243,95A609A900A52E93F9252FD72E8D136F,ŋɡ,1021,NA,ŋɡ
1599,newc1243,5A838FF4DABE1950734CFAFAB9383903,k,1021,NA,k
1600,newc1243,35B6E18B055F7621FA32D24600C7EDC6,kː,1021,NA,kː
1601,newc1243,5AE9663626770D1D4B97AAE5769AB83C,m,1021,NA,m
1602,newc1243,30165CD7CBD456AD23965FFF9324A6E9,mː,1021,NA,mː
1603,newc1243,2F8EC6B0EA3ECBE22B3D360AF6A330C2,mʷ,1021,NA,mʷ
1604,newc1243,8DEC1745406483DE6A8030A28A69B646,mb,1021,NA,mb
1605,newc1243,DCA95603F25D35DC7849C173B1B63642,mbʷ,1021,NA,mbʷ
1606,newc1243,E03DA215BAB0A158BA5D1CB5C4D5D6FD,n,1021,NA,n
1607,newc1243,0A6EAA5C52B5FA8BF685047F7CE47780,nː,1021,NA,nː
1608,newc1243,6910328C2AAA6011720FA21FFE1665D8,nd,1021,NA,nd
1609,newc1243,AA89054E01BE981D8BBE7074765BA301,ɳɖ,1021,NA,ɳɖ
1610,newc1243,E849BE91DF350F760A79E17668E93092,ɲɟ,1021,NA,ɲɟ
1611,newc1243,2D6FB64B3CDC3549EF11DB98A66A9EAD,p,1021,NA,p
1612,newc1243,DAA293A200C8597396725116EC9D5654,pː,1021,NA,pː
1613,newc1243,89135AE8B291E91395AD52BAA7592587,pʷ,1021,NA,pʷ
1614,newc1243,4AC7382217172B3821AE54CD38BD8698,q,1021,NA,q
1615,newc1243,8E0A811394AB18A49D7448F524FB77E0,qː,1021,NA,qː
1616,newc1243,7FF174469DAC4E61520F4E1610B2F088,s,1021,NA,s
1617,newc1243,89F9825488A15324615819E7A614926B,sː,1021,NA,sː
1618,newc1243,9F90F95459807624A486F03FE5A89978,t,1021,NA,t
1619,newc1243,64EABC4FDF5DE0BE02E889701FD34147,ʈ,1021,NA,ʈ
1620,newc1243,2FF610B79450F21F9661BCDB08BDC4BC,tː,1021,NA,tː
1621,newc1243,501394D0E2658752D9DA624E7DEBE14B,w,1021,NA,w
1622,newc1243,8D8F577E360F581BBCC510A0AD4AD2D4,ŋː,1021,NA,ŋː
1623,newc1243,A2B97A142E3389D4C9DA6B029528BCFF,ʈː,1021,NA,ʈː
1624,newc1243,1243376B0287E495B3FF5651982305BE,mʷʼ,1021,NA,mʷʼ
1625,newc1243,037BCFE6D686DA935B08B6CE50CDE52D,pːʷ,1021,NA,pːʷ
1626,,ED66B62EABB371E7718DD5372199A281,tʲʰ,1055,NA,tʲʰ
1627,,55F94F929CDB58CDE9BE8333787E3A31,ʕ,1055,NA,ʕ
1628,,0844E3AEAF1C8E3837465942B92FE4C5,ʔ,1055,NA,ʔ
1629,,CEB8A516242B5E336874AC64E81D655E,ɘ,1055,NA,ɘ
1630,,ED74AF5019F80FF5E1F4E598F0085639,ɢ,1055,NA,ɢ
1631,,C699D862DAE3202097065A59720E60BC,ħ,1055,NA,ħ
1632,,72FB536ACFF408163656BBCDAFCAC6F6,a,1055,NA,a
1633,,694212B746622E482E0E58D50036100E,b,1055,NA,b
1634,,E6253384902D489FDB1FE487B7ED4AB2,d,1055,NA,d
1635,,3A357AE68F00D5DFDA9501F5ED36A6C3,dʲ,1055,NA,dʲ
1636,,17B1CFA69C0C6AB5362FFDB585C0C7DC,dz,1055,NA,dz
1637,,199408E3D0668F10F475143F0E8CC0CB,e,1055,NA,e
1638,,ECC959553F23387998DAF88D69D7736C,ɡ,1055,NA,ɡ
1639,,4257BA86C575A28CFD1C21C69CDCFB5B,ɡʲ,1055,NA,ɡʲ
1640,,B95529318452F7E00AE69C18EBE1E0F2,ɡʷ,1055,NA,ɡʷ
1641,,E7FBD92350B3CA8B7B5D77E36A607068,h,1055,NA,h
1642,,F0585BB57111C322D6E7DABB0D01F9EA,i,1055,NA,i
1643,,ADF56B8E4119266843033E723A149AE2,j,1055,NA,j
1644,,B9C749831BC59B5585B5AE2159F32788,kʼ,1055,NA,kʼ
1645,,DECBDF50EB1C53E9D28098C30225B28D,kʲʼ,1055,NA,kʲʼ
1646,,223BEBB6C27C0E6D15422BD5971880A9,kʲʰ,1055,NA,kʲʰ
1647,,79CFDD4943BC9A9354E6A0E965288214,kʷʼ,1055,NA,kʷʼ
1648,,0C09EF7DD3A046DCF26731D2541C461C,kʷʰ,1055,NA,kʷʰ
1649,,BD29F40254AA0996800A773122397C28,kʰ,1055,NA,kʰ
1650,,03413638BD1DFC7AEF53192FEF71F017,l,1055,NA,l
1651,,1C7F2960BE4EDD840C01C94930F1D932,ʎ,1055,NA,ʎ
1652,,5AE9663626770D1D4B97AAE5769AB83C,m,1055,NA,m
1653,,E03DA215BAB0A158BA5D1CB5C4D5D6FD,n,1055,NA,n
1654,,1AD6D96C35E6ADA62F1EAF5B167F75F7,ɲ,1055,NA,ɲ
1655,,5AC0158A367D59E8C16A876321E578AB,o,1055,NA,o
1656,,646674CE0AF099A6E69FB25363B53313,pʼ,1055,NA,pʼ
1657,,6E065D8A2F199BCBC7CA7074EC4DE834,pʰ,1055,NA,pʰ
1658,,F004A6DF8DC34AB3759000D0EEA099AC,qʼ,1055,NA,qʼ
1659,,1230081C3710A6F95C105998800A8557,qʷʼ,1055,NA,qʷʼ
1660,,871B92989C5EC420B7D61B05731D1E83,qʰ,1055,NA,qʰ
1661,,5D1D7FB69E1A3C0C60001FBC0C19ED87,r,1055,NA,r
1662,,4FEA9B23C77E9EA34A6963E4D4FF64BA,rʲ,1055,NA,rʲ
1663,,7FF174469DAC4E61520F4E1610B2F088,s,1055,NA,s
1664,,825B20CB261AC2AAD034C4B8C3BC5DFC,sʼ,1055,NA,sʼ
1665,,11D5EDE5CF43EE6FA131900D77195344,tʼ,1055,NA,tʼ
1666,,4EEF82037BC182F6353941401E583F45,tʰ,1055,NA,tʰ
1667,,2DB690B58A1A825334598BDE8BE44D7D,tɬʼ,1055,NA,tɬʼ
1668,,150A538C7E2282D95ADFDBDAD9AAF830,tɬʰ,1055,NA,tɬʰ
1669,,BAC70456E8C04CEFDCAC8240DAFE192F,tsʼ,1055,NA,tsʼ
1670,,C6880E4D32532681166EBA4D7D3AA2E0,tsʰ,1055,NA,tsʰ
1671,,58EB693AE523323410326D60806B9ADF,u,1055,NA,u
1672,,501394D0E2658752D9DA624E7DEBE14B,w,1055,NA,w
1673,,ECD13982078F0330EDE617F71AB50BBF,tʲʼ,1055,NA,tʲʼ
1674,khan1273,BD5DD0B4F35DA44F05B251A09476EADF,tsʲ,1089,NA,tsʲ
1675,khan1273,59BD8976A93A1346E885CB973F12D8A9,θ̪,1089,NA,θ̪
1676,khan1273,C74BECEC6C9DBC95D2C92E893F72A8AD,ð,1089,NA,ð
1677,khan1273,80A0DB9BE8D288FB191A2C2FBD0B61BD,ð̪ʲ,1089,NA,ð̪ʲ
1678,khan1273,941ED37AAF5E9C4E1B40D85008C6B2D9,ŋ,1089,NA,ŋ
1679,khan1273,EF29C6F75A75513554A1F65706301CE2,a̟,1089,NA,a̟
